commune,latitude,longitude,sport,source
Semblançay,47.50602,0.58622,tennis,equipement
Tours,47.4007644713,0.704090595245,tennis,equipement
Villedômer,47.547762,0.88617,tennis,equipement
Ornacieux-Balbins,45.39706,5.21869,tennis,equipement
Beaucroissant,45.33574,5.46585,tennis,equipement
Biviers,45.2335922699,5.79928189516,tennis,equipement
Bourgoin-Jallieu,45.59003,5.29101,tennis,equipement
Bresson,45.1403804818,5.75037717819,tennis,equipement
Champ-sur-Drac,45.07566,5.7301,tennis,equipement
Chasselay,45.25572,5.33714,tennis,equipement
Chavanoz,45.7676470739,5.19308388233,tennis,equipement
Cholonge,45.00365,5.79545,tennis,equipement
Coublevie,45.3556588081,5.5974778533,tennis,equipement
Les Éparres,45.53434,5.29962,tennis,equipement
Grenoble,45.1722619256,5.75101286173,tennis,equipement
L'Isle-d'Abeau,45.6158161834,5.23259550333,tennis,equipement
L'Isle-d'Abeau,45.62062,5.20906,tennis,equipement
Lans-en-Vercors,45.1291558549,5.58943122625,tennis,equipement
Maubec,45.56618,5.26494,tennis,equipement
Mizoën,45.04903,6.14009,tennis,equipement
Montbonnot-Saint-Martin,45.2196961168,5.8141413331,tennis,equipement
Les Deux Alpes,45.00926,6.12654,tennis,equipement
Mont-Saint-Martin,45.27056,5.67444,tennis,equipement
La Morte,45.02928,5.85674,tennis,equipement
La Murette,45.3785770869,5.53990155458,tennis,equipement
Le Péage-de-Roussillon,45.3671511433,4.79225188494,tennis,equipement
Le Pont-de-Claix,45.1322,5.707025,tennis,equipement
Roussillon,45.363133426,4.80608671904,tennis,equipement
Saint-Alban-de-Roche,45.5911478,5.23483514786,tennis,equipement
Saint-Ismier,45.24768,5.83269,tennis,equipement
Saint-Laurent-du-Pont,45.3907165063,5.73525756598,tennis,equipement
Sainte-Marie-d'Alloix,45.3794404081,5.96839249134,tennis,equipement
Calais,50.95581,1.83502,tennis,equipement
Artix,43.399193,-0.573197,tennis,equipement
Saint-Martin-d'Uriage,45.1408870822,5.83076566458,tennis,equipement
Saint-Romain-de-Jalionas,45.7522197494,5.22150725126,tennis,equipement
Salaise-sur-Sanne,45.342223,4.814421,tennis,equipement
Le Sappey-en-Chartreuse,45.2602,5.77426,tennis,equipement
Seyssuel,45.5601509761,4.84130680561,tennis,equipement
Trept,45.69119,5.32027,tennis,equipement
La Tronche,45.20497,5.75057,tennis,equipement
Tullins,45.2991356516,5.50099879503,tennis,equipement
Valbonnais,44.9015,5.90783,tennis,equipement
Val-de-Virieu,45.48585,5.47407,tennis,equipement
Viriville,45.31937,5.20895,tennis,equipement
Arbois,46.90182,5.76342,tennis,equipement
Champagnole,46.74724,5.89918,tennis,equipement
Champdivers,47.00408,5.39028,tennis,equipement
Clairvaux-les-Lacs,46.57575,5.7409,tennis,equipement
Aureilhan,44.21851,-1.20461,tennis,equipement
Belhade,44.37786,-0.6848,tennis,equipement
Gourbera,43.80578,-1.04668,tennis,equipement
Mézos,44.07634,-1.16068347,tennis,equipement
Pontenx-les-Forges,44.24058,-1.12115,tennis,equipement
Solférino,44.14542,-0.92089,tennis,equipement
Soorts-Hossegor,43.66224,-1.42069,tennis,equipement
Souprosse,43.78825,-0.70376,tennis,equipement
Soustons,43.7732,-1.40729,tennis,equipement
Tarnos,43.53947,-1.48955,tennis,equipement
Trensacq,44.20944,-0.75557,tennis,equipement
Ychoux,44.32940755,-0.95792795,tennis,equipement
Blois,47.59576,1.30311,tennis,equipement
Blois,47.59306,1.30384,tennis,equipement
Châtillon-sur-Cher,47.27899,1.50175,tennis,equipement
Chitenay,47.5016,1.37577,tennis,equipement
Droué,48.0402795135,1.07253591411,tennis,equipement
Mareuil-sur-Cher,47.29444,1.3286,tennis,equipement
Maslives,47.63315,1.4819,tennis,equipement
Noyers-sur-Cher,47.27549,1.41067,tennis,equipement
Pontlevoy,47.394951,1.251652,tennis,equipement
Saint-Aignan,47.2687577072,1.36566013098,tennis,equipement
Saint-Aignan,47.2617173221,1.36696368456,tennis,equipement
Saint-Viâtre,47.52384,1.93141,tennis,equipement
Suèvres,47.6655,1.45856,tennis,equipement
Theillay,47.31382,2.03478,tennis,equipement
Vernou-en-Sologne,47.502955,1.680103,tennis,equipement
Villiers-sur-Loir,47.79542,1.00039,tennis,equipement
Andrézieux-Bouthéon,45.5289107494,4.3072484147,tennis,equipement
Le Chambon-Feugerolles,45.39198,4.33922,tennis,equipement
Chazelles-sur-Lyon,45.628325,4.39339,tennis,equipement
Firminy,45.38276,4.28566,tennis,equipement
La Fouillouse,45.50272,4.31096,tennis,equipement
L'Hôpital-le-Grand,45.58847463,4.2029587,tennis,equipement
Jonzieux,45.3106620969,4.36436444521,tennis,equipement
Lentigny,45.9994515806,3.98144423962,tennis,equipement
Marclopt,45.6653012333,4.21535164118,tennis,equipement
Montchal,45.829489,4.317908,tennis,equipement
Rive-de-Gier,45.5227927017,4.62316542864,tennis,equipement
Rozier-en-Donzy,45.80122,4.27279,tennis,equipement
Saint-Appolinard,45.34787018,4.65441884,tennis,equipement
Saint-Cyr-de-Favières,45.96753,4.08797,tennis,equipement
Saint-Galmier,45.5896833301,4.31317716837,tennis,equipement
Saint-Jean-Soleymieux,45.5083137362,4.03587162495,tennis,equipement
Saint-Marcel-de-Félines,45.87548094,4.20325111,tennis,equipement
Saint-Just-Saint-Rambert,45.5168728348,4.27844256163,tennis,equipement
Saint-Romain-la-Motte,46.08325,3.9836,tennis,equipement
La Terrasse-sur-Dorlay,45.4579221179,4.5836725831,tennis,equipement
Unieux,45.3946493903,4.27857667208,tennis,equipement
Veauchette,45.564589897,4.26669448614,tennis,equipement
Villerest,45.99091174,4.01772503,tennis,equipement
Beauzac,45.2613219634,4.10945534706,tennis,equipement
Brives-Charensac,45.0469810621,3.93061369658,tennis,equipement
Chassignolles,45.39462,3.48628,tennis,equipement
Le Monastier-sur-Gazeille,44.9362679426,3.98648679256,tennis,equipement
Retournac,45.205331678,4.02730733156,tennis,equipement
Ancenis-Saint-Géréon,47.36977,-1.17847,tennis,equipement
La Boissière-du-Doré,47.22768,-1.21511,tennis,equipement
Divatte-sur-Loire,47.27082,-1.33443,tennis,equipement
La Chapelle-sur-Erdre,47.27312,-1.55055,tennis,equipement
La Chevrolière,47.09208,-1.61717,tennis,equipement
Derval,47.671513,-1.671721,tennis,equipement
Gétigné,47.071205,-1.248653,tennis,equipement
Grandchamp-des-Fontaines,47.36991,-1.60781,tennis,equipement
Guémené-Penfao,47.626,-1.81735,tennis,equipement
La Montagne,47.18371,-1.67691,tennis,equipement
Montbert,47.06135,-1.4804,tennis,equipement
Nantes,47.26774,-1.58766,tennis,equipement
Nort-sur-Erdre,47.4377730685,-1.50966525078,tennis,equipement
Nozay,47.56114,-1.6219,tennis,equipement
Pouillé-les-Côteaux,47.45603,-1.16336,tennis,equipement
Le Pouliguen,47.27273,-2.42718,tennis,equipement
Le Pouliguen,47.26752,-2.43753,tennis,equipement
Saint-Herblain,47.23742,-1.59907,tennis,equipement
Sainte-Luce-sur-Loire,47.24537,-1.47993,tennis,equipement
Vallons-de-l'Erdre,47.52892,-1.18079,tennis,equipement
Saint-Michel-Chef-Chef,47.16507,-2.16077,tennis,equipement
Saint-Sébastien-sur-Loire,47.20908,-1.49943,tennis,equipement
Saint-Sébastien-sur-Loire,47.19257,-1.50197,tennis,equipement
Savenay,47.35623,-1.92065,tennis,equipement
Touvois,46.89981,-1.68832,tennis,equipement
Trignac,47.3142,-2.18691,tennis,equipement
Vay,47.55106,-1.69906,tennis,equipement
Bellegarde,47.99021,2.45149,tennis,equipement
Cercottes,47.9849819178,1.8809902668,tennis,equipement
Charsonville,47.9287,1.58554,tennis,equipement
Châteauneuf-sur-Loire,47.8661211247,2.20529687236,tennis,equipement
Dry,47.79899,1.71226,tennis,equipement
Fay-aux-Loges,47.92699,2.14075,tennis,equipement
Gien,47.7004732805,2.62641102076,tennis,equipement
Ingré,47.9217684614,1.83737041888,tennis,equipement
Le Malesherbois,48.2957360462,2.40961074829,tennis,equipement
Marcilly-en-Villette,47.7622,2.024,tennis,equipement
Mareau-aux-Prés,47.845537,1.794433,tennis,equipement
Nesploy,47.99598,2.35713,tennis,equipement
Orléans,47.9189312002,1.94488584995,tennis,equipement
Orléans,47.92138,1.89525,tennis,equipement
Orléans,47.8889494716,1.90767556429,tennis,equipement
Saint-Gondon,47.697209,2.547289,tennis,equipement
Saint-Pryvé-Saint-Mesmin,47.88698,1.86527,tennis,equipement
Vrigny,48.08235,2.24274,tennis,equipement
Aynac,44.78591,1.84983,tennis,equipement
Béduer,44.57557,1.92423,tennis,equipement
Castelnau Montratier-Sainte Alauzie,44.27292,1.35036,tennis,equipement
Faycelles,44.5632,1.97381,tennis,equipement
Gorses,44.7969,2.02619,tennis,equipement
Cœur de Causse,44.64287,1.56364,tennis,equipement
Lacapelle-Marival,44.73221,1.91807,tennis,equipement
Lhospitalet,44.36987,1.40954,tennis,equipement
Molières,44.79507,1.92842,tennis,equipement
Le Montat,44.37861,1.44562,tennis,equipement
Sauzet,44.4173,1.25389,tennis,equipement
Souillac,44.89262,1.47077,tennis,equipement
Vayrac,44.95464,1.7097,tennis,equipement
Agen,44.19259,0.62204,tennis,equipement
Agen,44.20662,0.60857,tennis,equipement
Boudy-de-Beauregard,44.53965,0.68967,tennis,equipement
Clermont-Dessous,44.24938,0.41668,tennis,equipement
Cuq,44.08289,0.69907,tennis,equipement
Dondas,44.25417,0.83814,tennis,equipement
Fumel,44.4855946619,0.94506829977,tennis,equipement
Lafitte-sur-Lot,44.35294,0.43551,tennis,equipement
Layrac,44.13213,0.65826,tennis,equipement
Marmande,44.50787,0.15756,tennis,equipement
Monbalen,44.31269,0.73864,tennis,equipement
Montayral,44.47663,0.9853,tennis,equipement
Nérac,44.12627,0.34349,tennis,equipement
Puymirol,44.18697,0.78819,tennis,equipement
Rives,44.64208,0.74285,tennis,equipement
Rives,44.6573637376,0.729192287657,tennis,equipement
Sainte-Livrade-sur-Lot,44.40163,0.60278,tennis,equipement
Chanac,44.46484,3.34874,tennis,equipement
Chastel-Nouvel,44.5526,3.50875,tennis,equipement
Florac Trois Rivières,44.33776,3.58732,tennis,equipement
Grandrieu,44.7821,3.63515,tennis,equipement
Massegros Causses Gorges,44.30745,3.1719,tennis,equipement
Meyrueis,44.17901,3.43717,tennis,equipement
Monts-de-Randon,44.63376,3.48588,tennis,equipement
Avrillé,47.4997101142,-0.592935022407,tennis,equipement
Beaupréau-en-Mauges,47.17479,-0.89112,tennis,equipement
Beaupréau-en-Mauges,47.18265,-1.10536,tennis,equipement
Beaupréau-en-Mauges,47.19928,-0.8635,tennis,equipement
Beaupréau-en-Mauges,47.19467,-0.99371,tennis,equipement
Cheffes,47.62261,-0.50857,tennis,equipement
Cholet,47.0405907367,-0.837444083234,tennis,equipement
Cholet,47.0411143585,-0.862849926618,tennis,equipement
Brissac Loire Aubance,47.37485,-0.34647,tennis,equipement
Écouflant,47.5306,-0.52735,tennis,equipement
Grez-Neuville,47.60116,-0.68373,tennis,equipement
Ingrandes-le-Fresne-sur-Loire,47.4080252305,-0.930708755919,tennis,equipement
Jarzé Villages,47.55342,-0.22865,tennis,equipement
Montreuil-Juigné,47.5256418796,-0.606946349144,tennis,equipement
Montrevault-sur-Èvre,47.21137,-1.14915,tennis,equipement
Montrevault-sur-Èvre,47.2696460008,-1.02205327368,tennis,equipement
La Plaine,47.06812,-0.62664,tennis,equipement
Les Ponts-de-Cé,47.44039,-0.54095,tennis,equipement
Saint-Clément-de-la-Place,47.5234259639,-0.749357911192,tennis,equipement
Sainte-Gemmes-sur-Loire,47.427064,-0.55484,tennis,equipement
Savennières,47.3888146077,-0.674148772434,tennis,equipement
Seiches-sur-le-Loir,47.57713,-0.35403,tennis,equipement
Erdre-en-Anjou,47.5837,-0.76043,tennis,equipement
Lys-Haut-Layon,47.11534,-0.36469,tennis,equipement
Vivy,47.32461,-0.06291,tennis,equipement
La Hague,49.66575,-1.84173,tennis,equipement
Bréhal,48.8978,-1.56801,tennis,equipement
Carentan les Marais,49.3057864532,-1.25650539992,tennis,equipement
Cherbourg-en-Cotentin,49.63698,-1.64873,tennis,equipement
Cherbourg-en-Cotentin,49.63519,-1.63515,tennis,equipement
Cherbourg-en-Cotentin,49.64209,-1.66337,tennis,equipement
Coutances,49.050059,-1.454769,tennis,equipement
Dangy,49.04454,-1.22732,tennis,equipement
Gorges,49.25654,-1.40972,tennis,equipement
Gouville-sur-Mer,49.09466,-1.5828,tennis,equipement
Thèreval,49.130689,-1.168702,tennis,equipement
Mortain-Bocage,48.64813,-0.94532,tennis,equipement
La Hague,49.705061,-1.841374,tennis,equipement
Quettehou,49.590738,-1.300097,tennis,equipement
Saint-Clément-Rancoudray,48.674581,-0.887546,tennis,equipement
Saint-Lô,49.10545,-1.085399,tennis,equipement
Sainte-Mère-Église,49.4101180136,-1.31090462213,tennis,equipement
Saint-Martin-d'Ablois,49.00947,3.86121,tennis,equipement
Avize,48.97312,4.02956,tennis,equipement
Barbonne-Fayel,48.6585,3.69712,tennis,equipement
Bazancourt,49.36006,4.16692,tennis,equipement
Bétheny,49.28099,4.04901,tennis,equipement
Le Breuil,48.97616,3.64561,tennis,equipement
Caurel,49.3045,4.14896,tennis,equipement
Saint-Aignan,47.2599698219,1.36905580759,tennis,equipement
Langeac,45.10198,3.49318,tennis,equipement
Monistrol-sur-Loire,45.29498,4.1719,tennis,equipement
Le Puy-en-Velay,45.04331,3.88616,tennis,equipement
Nantes,47.247037,-1.548346,tennis,equipement
Avranches,48.687745,-1.354837,tennis,equipement
Dormans,49.066,3.64315,tennis,equipement
Sainte-Marie-du-Lac-Nuisement,48.60531,4.77193,tennis,equipement
Gueux,49.24831,3.916562,tennis,equipement
Mardeuil,49.05566,3.92886,tennis,equipement
Marolles,48.71708,4.62416,tennis,equipement
Montmirail,48.87262,3.54994,tennis,equipement
Pargny-lès-Reims,49.22234,3.92029,tennis,equipement
Recy,48.98708,4.31786,tennis,equipement
Reims,49.25516,4.01854,tennis,equipement
Saint-Hilaire-le-Grand,49.16649,4.46069,tennis,equipement
Saint-Martin-sur-le-Pré,48.97502,4.3401,tennis,equipement
Saint-Remy-sur-Bussy,49.05616,4.58775,tennis,equipement
Tinqueux,49.24827,3.9792,tennis,equipement
Tinqueux,49.2485,3.99713,tennis,equipement
Tours-sur-Marne,49.0442,4.12141,tennis,equipement
Trigny,49.29441,3.89307,tennis,equipement
Verneuil,49.0921,3.66893,tennis,equipement
Roches-Bettaincourt,48.29971,5.26565,tennis,equipement
Bourbonne-les-Bains,47.95809,5.74466,tennis,equipement
Condes,48.14399,5.14536,tennis,equipement
Langres,47.85274,5.33248,tennis,equipement
Longeau-Percey,47.76726,5.3148,tennis,equipement
Saint-Dizier,48.63379,4.93523,tennis,equipement
Brée,48.14871,-0.52166,tennis,equipement
Chantrigné,48.4160312,-0.5672938,tennis,equipement
Châtillon-sur-Colmont,48.3371686935,-0.743991136551,tennis,equipement
Craon,47.84629,-0.940661430359,tennis,equipement
Larchamp,48.36039,-1.00246,tennis,equipement
Laval,48.08086,-0.75382,tennis,equipement
Marle,49.73602,3.77451,tennis,equipement
Mercin-et-Vaux,49.37505,3.2779,tennis,equipement
Montigny-Lengrain,49.3773,3.09761,tennis,equipement
Nesles-la-Montagne,49.01833,3.42286,tennis,equipement
Nizy-le-Comte,49.56492,4.05892,tennis,equipement
Soissons,49.3658588648,3.32276483779,tennis,equipement
Tergnier,49.65989,3.281,tennis,equipement
Vailly-sur-Aisne,49.40461,3.5142,tennis,equipement
Villers-Cotterêts,49.25902,3.10188,tennis,equipement
Villers-Cotterêts,49.251934,3.08222,tennis,equipement
Arfeuilles,46.15811,3.72814,tennis,equipement
Bellerive-sur-Allier,46.11891,3.415,tennis,equipement
Bourbon-l'Archambault,46.5832515503,3.04992109642,tennis,equipement
Busset,46.06667,3.50904,tennis,equipement
Buxières-les-Mines,46.46353,2.95412,tennis,equipement
Cusset,46.13585,3.44855,tennis,equipement
Diou,46.5350931797,3.74216705561,tennis,equipement
Dompierre-sur-Besbre,46.51836,3.68431,tennis,equipement
Gannat,46.08286833,3.19918656984,padel,equipement
Jaligny-sur-Besbre,46.38194,3.59561,tennis,equipement
Lenax,46.30186,3.80884,tennis,equipement
Meaulne-Vitray,46.60196,2.60681,tennis,equipement
Montcombroux-les-Mines,46.352313,3.688621,tennis,equipement
Montilly,46.61133,3.24594,tennis,equipement
Montluçon,46.3215081694,2.60026484728,tennis,equipement
Néris-les-Bains,46.2887819527,2.65683799982,tennis,equipement
Néris-les-Bains,46.2888449706,2.65704721212,tennis,equipement
Neuvy,46.5607711603,3.29012364149,tennis,equipement
Le Vernet,46.10464,3.46298,tennis,equipement
Le Veurdre,46.75427,3.03987,tennis,equipement
Villebret,46.2766811598,2.62831002474,tennis,equipement
Yzeure,46.5626190634,3.34869772196,tennis,equipement
Yzeure,46.5356983753,3.38078767061,tennis,equipement
Dauphin,43.8982200337,5.79028643362,tennis,equipement
Entrevaux,43.9508,6.81479,tennis,equipement
Jausiers,44.41349,6.72583,tennis,equipement
Val d'Oronaye,44.45005,6.84524,tennis,equipement
Riez,43.81364,6.09936,tennis,equipement
Sisteron,44.18477,5.94988,tennis,equipement
Uvernet-Fours,44.36942,6.60618,tennis,equipement
L'Argentière-la-Bessée,44.78276,6.55535,tennis,equipement
Arvieux,44.79496,6.72695,tennis,equipement
Chabottes,44.64802,6.17517,tennis,equipement
Gap,44.54781,6.05996,tennis,equipement
Gap,44.54132,6.06184,tennis,equipement
Laragne-Montéglin,44.31717,5.8271,tennis,equipement
Montgenèvre,44.9271,6.71838,tennis,equipement
Orcières,44.69754,6.32226,tennis,equipement
Le Poët,44.28604,5.89731,tennis,equipement
Puy-Saint-Vincent,44.82846,6.4917,tennis,equipement
Réallon,44.60757,6.33698,tennis,equipement
Rousset,44.46822,6.23145,tennis,equipement
Saint-Crépin,44.70426,6.60409,tennis,equipement
Dévoluy,44.68782,5.88912,tennis,equipement
Villar-Loubière,44.82392,6.14753,tennis,equipement
Blausasc,43.80503,7.3622,tennis,equipement
Breil-sur-Roya,43.941,7.51727,tennis,equipement
Cabris,43.65631,6.87716,tennis,equipement
Cap-d'Ail,43.72512,7.41116,tennis,equipement
La Colle-sur-Loup,43.68509,7.10109,tennis,equipement
Gattières,43.76762,7.1858,tennis,equipement
Guillaumes,44.08729,6.85235,tennis,equipement
Isola,44.18225,7.16098,tennis,equipement
Menton,43.77388,7.49422,tennis,equipement
Nice,43.74514,7.1887,tennis,equipement
Nice,43.745567,7.302887,tennis,equipement
Opio,43.65999,6.98605,tennis,equipement
Saint-Jeannet,43.74443,7.15602,tennis,equipement
Saint-Laurent-du-Var,43.68485,7.18355,tennis,equipement
Tourrettes-sur-Loup,43.71652,7.06263,tennis,equipement
Villefranche-sur-Mer,43.71431,7.30648,tennis,equipement
Ardoix,45.1854290539,4.73581016064,tennis,equipement
Aubenas,44.6287415723,4.38716053963,tennis,equipement
Bourg-Saint-Andéol,44.3831340032,4.63358849287,tennis,equipement
Chauzon,44.484679,4.373462,tennis,equipement
Cruas,44.6521161075,4.773825109,tennis,equipement
Labégude,44.6492195563,4.36549633741,tennis,equipement
Lalouvesc,45.120079,4.530621,tennis,equipement
Largentière,44.52435,4.29965,tennis,equipement
Mariac,44.882295,4.366534,tennis,equipement
Ribes,44.490811,4.209511,tennis,equipement
Saint-Agrève,45.0115368406,4.39968645573,tennis,equipement
Saint-Clair,45.2775894429,4.67996925116,tennis,equipement
Saint-Cyr,45.2534935914,4.75017338991,tennis,equipement
Saint-Étienne-de-Fontbellon,44.5992002122,4.38147962093,tennis,equipement
Saint-Georges-les-Bains,44.8598351254,4.80623692274,tennis,equipement
Saint-Jean-de-Muzols,45.072442,4.802591,tennis,equipement
Saint-Just-d'Ardèche,44.299872998,4.6220818162,tennis,equipement
Saint-Maurice-d'Ardèche,44.520467,4.401093,tennis,equipement
Soyons,44.886566,4.8532,tennis,equipement
Vals-les-Bains,44.65306,4.36745,tennis,equipement
Vernoux-en-Vivarais,44.902270413,4.65027719736,tennis,equipement
Vesseaux,44.6559550551,4.44871991873,tennis,equipement
Belval,49.78036,4.64088,tennis,equipement
Carignan,49.63168,5.17293,tennis,equipement
Givet,50.13666,4.83558,tennis,equipement
Hannogne-Saint-Martin,49.67241,4.83424,tennis,equipement
Mouzon,49.60425,5.08396,tennis,equipement
Prix-lès-Mézières,49.75073,4.68709,tennis,equipement
Renwez,49.83476,4.61043,tennis,equipement
Sedan,49.69202,4.94757,tennis,equipement
Tournes,49.79295,4.63543,tennis,equipement
Auzat,42.7629,1.48311,tennis,equipement
Carla-de-Roquefort,42.97574,1.77355,tennis,equipement
Lescure,42.9963964105,1.23676743526,tennis,equipement
Montaut,43.1861,1.63886,tennis,equipement
Montgailhard,42.93733,1.63387,tennis,equipement
Orlu,42.70211,1.8818,tennis,equipement
Pamiers,43.11939,1.62271,tennis,equipement
Vernajoul,42.99145,1.60233,tennis,equipement
Bar-sur-Seine,48.121477,4.371499,padel,equipement
