code_insee;commune;dep_code;region_nom;federation;total_f;total_h;total;F - 1 à 4 ans;F - 5 à 9 ans;F - 10 à 14 ans;F - 15 à 19 ans;F - 20 à 24 ans;F - 25 à 29 ans;F - 30 à 34 ans;F - 35 à 39 ans;F - 40 à 44 ans;F - 45 à 49 ans;F - 50 à 54 ans;F - 55 à 59 ans;F - 60 à 64 ans;F - 65 à 69 ans;F - 70 à 74 ans;F - 75 à 79 ans;F - 80 à 99 ans;F - NR;H - 1 à 4 ans;H - 5 à 9 ans;H - 10 à 14 ans;H - 15 à 19 ans;H - 20 à 24 ans;H - 25 à 29 ans;H - 30 à 34 ans;H - 35 à 39 ans;H - 40 à 44 ans;H - 45 à 49 ans;H - 50 à 54 ans;H - 55 à 59 ans;H - 60 à 64 ans;H - 65 à 69 ans;H - 70 à 74 ans;H - 75 à 79 ans;H - 80 à 99 ans;H - NR
78499;Ponthévrard;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
78501;Porcheville;78;Île-de-France;FF de Tennis;8;13;21;1;1;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;1;3;0;3;0;2;0;0;0;0;0;0
78501;Porcheville;78;Île-de-France;FF de Tennis de Table;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;3;1;0;0;0;0;0
78502;Le Port-Marly;78;Île-de-France;FF de Tennis;30;76;106;1;10;6;2;0;0;0;1;4;1;2;1;1;0;1;0;0;0;4;18;11;6;2;0;0;4;6;10;4;7;1;1;0;0;2;0
78502;Le Port-Marly;78;Île-de-France;FF de Tennis de Table;1;12;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;1;0;0;3;1;1;0;1;0;0;0;0
78505;Prunay-le-Temple;78;Île-de-France;FF de Tennis;1;6;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
78505;Prunay-le-Temple;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78506;Prunay-en-Yvelines;78;Île-de-France;FF de Tennis;1;13;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0
78506;Prunay-en-Yvelines;78;Île-de-France;FF de Tennis de Table;1;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
78513;La Queue-les-Yvelines;78;Île-de-France;FF de Tennis;18;46;64;1;2;1;1;1;2;1;2;1;1;3;2;0;0;0;0;0;0;0;10;10;2;2;3;2;0;7;3;2;3;1;1;0;0;0;0
78513;La Queue-les-Yvelines;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78516;Raizeux;78;Île-de-France;FF de Tennis;3;11;14;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;0;0;1;0;0;0;1;2;0;0;0;1;0;0
78516;Raizeux;78;Île-de-France;FF de Tennis de Table;3;16;19;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;8;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0
78517;Rambouillet;78;Île-de-France;FF de Tennis;194;574;768;6;28;47;13;9;8;8;13;18;19;9;6;4;2;3;0;1;0;10;129;162;50;15;17;19;26;33;32;24;25;12;10;7;2;1;0
78517;Rambouillet;78;Île-de-France;FF de Tennis de Table;140;230;370;0;118;14;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;123;53;10;3;2;3;7;4;9;4;3;2;5;0;1;0;0
78518;Rennemoulin;78;Île-de-France;FF de Tennis;2;5;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0
78518;Rennemoulin;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
78520;Richebourg;78;Île-de-France;FF de Tennis;5;29;34;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;8;4;3;0;0;1;1;1;2;2;4;0;3;0;0;0;0
78520;Richebourg;78;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
78522;Rochefort-en-Yvelines;78;Île-de-France;FF de Tennis;10;24;34;1;5;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;3;5;6;0;1;0;0;2;1;3;3;0;0;0;0;0;0
78522;Rochefort-en-Yvelines;78;Île-de-France;FF de Tennis de Table;1;5;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
78528;Rolleboise;78;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
78528;Rolleboise;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78530;Rosay;78;Île-de-France;FF de Tennis;1;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0
78530;Rosay;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78531;Rosny-sur-Seine;78;Île-de-France;FF de Tennis;44;41;85;0;13;8;6;0;1;3;1;6;0;2;0;1;2;0;0;1;0;0;5;13;1;3;0;2;1;4;3;3;1;1;2;2;0;0;0
78531;Rosny-sur-Seine;78;Île-de-France;FF de Tennis de Table;2;6;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;2;0;0;0;0
78536;Sailly;78;Île-de-France;FF de Tennis;1;7;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
78537;Saint-Arnoult-en-Yvelines;78;Île-de-France;FF de Tennis;199;234;433;1;104;60;8;4;0;1;3;3;3;3;2;2;2;2;1;0;0;2;112;64;6;5;8;3;2;3;7;4;6;3;3;4;2;0;0
78537;Saint-Arnoult-en-Yvelines;78;Île-de-France;FF de Tennis de Table;6;33;39;0;0;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3;5;1;0;1;1;4;0;3;3;4;3;3;0;1;1;0
78545;Saint-Cyr-l'École;78;Île-de-France;FF de Tennis;184;379;563;2;44;38;10;5;10;9;13;14;18;12;4;2;1;1;1;0;0;1;74;93;35;5;30;18;17;25;39;18;12;5;4;1;1;1;0
78545;Saint-Cyr-l'École;78;Île-de-France;FF de Tennis de Table;22;79;101;1;9;3;0;0;2;2;0;2;2;1;0;0;0;0;0;0;0;0;13;27;6;2;2;5;5;4;3;2;5;1;3;0;1;0;0
78548;Saint-Forget;78;Île-de-France;FF de Tennis;7;11;18;0;0;1;1;0;0;1;1;0;0;2;1;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;1;0;2;1;0;1;0;0
78550;Saint-Germain-de-la-Grange;78;Île-de-France;FF de Tennis;22;60;82;0;7;1;3;0;0;1;0;2;3;2;1;1;1;0;0;0;0;1;15;9;2;0;1;2;3;6;6;5;2;1;1;2;4;0;0
78550;Saint-Germain-de-la-Grange;78;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0
78551;Saint-Germain-en-Laye;78;Île-de-France;FF de Tennis;636;1491;2127;12;172;135;70;18;12;14;27;50;39;42;22;14;3;3;2;1;0;39;322;384;171;35;36;33;47;66;124;89;54;31;19;17;15;9;0
78551;Saint-Germain-en-Laye;78;Île-de-France;FF de Tennis de Table;6;95;101;0;1;2;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;15;31;7;2;2;1;5;2;9;6;6;3;2;0;4;0;0
78557;Saint-Hilarion;78;Île-de-France;FF de Tennis;9;11;20;0;6;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;2;3;1;0;0;0;0;0;0;0;0
78557;Saint-Hilarion;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78558;Saint-Illiers-la-Ville;78;Île-de-France;FF de Tennis;2;9;11;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
78559;Saint-Illiers-le-Bois;78;Île-de-France;FF de Tennis;4;9;13;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;2;1;1;1;0;0;0;0;0
78561;Saint-Lambert;78;Île-de-France;FF de Tennis;14;27;41;0;4;4;0;1;0;0;1;0;1;2;1;0;0;0;0;0;0;1;7;3;2;0;0;1;1;3;3;0;1;2;1;2;0;0;0
78561;Saint-Lambert;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78562;Saint-Léger-en-Yvelines;78;Île-de-France;FF de Tennis;25;49;74;2;4;1;2;1;0;1;1;1;3;2;4;3;0;0;0;0;0;4;7;14;3;2;0;2;4;6;2;2;1;2;0;0;0;0;0
78562;Saint-Léger-en-Yvelines;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78564;Saint-Martin-de-Bréthencourt;78;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
78564;Saint-Martin-de-Bréthencourt;78;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
78565;Saint-Martin-des-Champs;78;Île-de-France;FF de Tennis;2;8;10;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0
78567;Saint-Martin-la-Garenne;78;Île-de-France;FF de Tennis;2;10;12;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;1;0;0;0;0;2;0;0;0;0;1;0;0;0
78567;Saint-Martin-la-Garenne;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78569;Sainte-Mesme;78;Île-de-France;FF de Tennis;1;6;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
78569;Sainte-Mesme;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78571;Saint-Nom-la-Bretèche;78;Île-de-France;FF de Tennis;122;253;375;2;28;27;10;6;2;0;4;8;11;11;4;3;4;0;1;1;0;3;53;57;32;5;6;0;10;15;16;18;15;3;9;4;4;3;0
78571;Saint-Nom-la-Bretèche;78;Île-de-France;FF de Tennis de Table;1;16;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;3;3;1;3;0;2;0;0;0;0
78575;Saint-Rémy-lès-Chevreuse;78;Île-de-France;FF de Tennis;82;214;296;0;10;18;6;4;3;4;5;11;5;4;6;5;1;0;0;0;0;6;44;33;22;11;8;7;10;16;11;15;13;8;6;2;1;1;0
78575;Saint-Rémy-lès-Chevreuse;78;Île-de-France;FF de Tennis de Table;6;51;57;0;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;22;2;3;2;0;2;0;2;2;3;1;2;0;0;2;0
78576;Saint-Rémy-l'Honoré;78;Île-de-France;FF de Tennis;10;39;49;0;1;2;2;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;6;13;1;0;0;2;2;3;5;4;0;0;2;1;0;0;0
78576;Saint-Rémy-l'Honoré;78;Île-de-France;FF de Tennis de Table;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;1;0;1;0;2;0;1;0;0;0;0;0
78586;Sartrouville;78;Île-de-France;FF de Tennis;206;515;721;3;65;43;13;6;5;5;7;24;13;8;8;5;1;0;0;0;0;6;128;104;43;8;19;28;32;39;49;20;13;11;6;4;3;2;0
78586;Sartrouville;78;Île-de-France;FF de Tennis de Table;25;131;156;2;1;4;3;2;1;1;2;3;1;3;1;1;0;0;0;0;0;5;18;34;8;4;5;8;7;5;8;5;12;4;6;1;0;1;0
78586;Sartrouville;78;Île-de-France;FF de Tennis;4;18;22;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;8;3;0;0;1;3;1;0;1;0;0;0;0;0;1;0;0
78586;Sartrouville;78;Île-de-France;FF de Tennis de Table;2;8;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
78588;Saulx-Marchais;78;Île-de-France;FF de Tennis;6;12;18;0;0;1;0;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;2;1;1;1;1;1;1;1;1;0;0;2;0;0;0;0;0
78588;Saulx-Marchais;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78590;Senlisse;78;Île-de-France;FF de Tennis;7;9;16;0;3;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;3;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0
78591;Septeuil;78;Île-de-France;FF de Tennis;11;31;42;0;1;1;2;0;0;0;0;3;0;1;2;0;1;0;0;0;0;0;7;5;2;2;0;2;2;2;3;2;1;0;0;2;1;0;0
78591;Septeuil;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
78597;Soindres;78;Île-de-France;FF de Tennis;1;9;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
78597;Soindres;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
78601;Sonchamp;78;Île-de-France;FF de Tennis;1;20;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;10;5;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
78601;Sonchamp;78;Île-de-France;FF de Tennis de Table;2;1;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78605;Tacoignières;78;Île-de-France;FF de Tennis;1;12;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;0;1;2;2;1;0;0;0;0;0
78605;Tacoignières;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
78608;Le Tertre-Saint-Denis;78;Île-de-France;FF de Tennis;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
78609;Tessancourt-sur-Aubette;78;Île-de-France;FF de Tennis;2;9;11;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0
78609;Tessancourt-sur-Aubette;78;Île-de-France;FF de Tennis de Table;1;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78615;Thiverval-Grignon;78;Île-de-France;FF de Tennis;20;30;50;0;2;1;2;10;1;0;1;1;0;1;1;0;0;0;0;0;0;0;6;2;5;3;1;1;1;3;3;3;1;0;0;1;0;0;0
78615;Thiverval-Grignon;78;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
78616;Thoiry;78;Île-de-France;FF de Tennis;18;62;80;0;3;5;3;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;13;18;4;4;1;0;5;3;2;5;3;2;1;1;0;0;0
78616;Thoiry;78;Île-de-France;FF de Tennis de Table;2;7;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3;1;0;0;0;0;0;0
78618;Tilly;78;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78620;Toussus-le-Noble;78;Île-de-France;FF de Tennis;20;72;92;0;1;9;1;0;1;0;1;0;1;6;0;0;0;0;0;0;0;0;10;29;12;0;1;0;0;3;9;4;4;0;0;0;0;0;0
78620;Toussus-le-Noble;78;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
78621;Trappes;78;Île-de-France;FF de Tennis;19;33;52;0;9;3;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;6;9;1;4;3;1;0;3;3;0;1;0;2;0;0;0;0
78621;Trappes;78;Île-de-France;FF de Tennis de Table;6;19;25;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;4;1;0;0;0;2;2;0;1;1;0;1;0;0;1;0
78621;Trappes;78;Île-de-France;FF de Tennis;20;39;59;0;8;7;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;10;11;2;2;2;3;1;0;4;3;1;0;0;0;0;0;0
78621;Trappes;78;Île-de-France;FF de Tennis de Table;1;6;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
78621;Trappes;78;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
78621;Trappes;78;Île-de-France;FF de Tennis de Table;2;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78623;Le Tremblay-sur-Mauldre;78;Île-de-France;FF de Tennis;3;9;12;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;1;2;0;0;0;0;0;1;0;0
78623;Le Tremblay-sur-Mauldre;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
78624;Triel-sur-Seine;78;Île-de-France;FF de Tennis;115;326;441;2;27;27;9;3;2;2;6;13;13;4;7;0;0;0;0;0;0;1;62;89;39;11;8;9;12;21;20;16;19;7;3;6;2;1;0
78624;Triel-sur-Seine;78;Île-de-France;FF de Tennis de Table;13;77;90;0;3;4;3;0;0;0;0;0;1;0;1;0;1;0;0;0;0;6;13;23;5;3;1;0;0;4;7;5;1;4;5;0;0;0;0
78638;Vaux-sur-Seine;78;Île-de-France;FF de Tennis;46;139;185;0;8;7;2;2;3;2;4;4;2;5;4;2;0;0;1;0;0;5;37;28;14;3;3;3;10;5;6;2;5;5;7;4;2;0;0
78638;Vaux-sur-Seine;78;Île-de-France;FF de Tennis de Table;3;34;37;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;5;2;2;2;1;2;3;5;0;0;0;0;0;0;0
78640;Vélizy-Villacoublay;78;Île-de-France;FF de Tennis;93;216;309;0;12;32;6;2;4;4;4;9;5;7;5;1;1;0;1;0;0;3;46;38;20;11;10;11;15;20;10;10;7;3;6;3;0;3;0
78640;Vélizy-Villacoublay;78;Île-de-France;FF de Tennis de Table;3;52;55;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;18;6;1;4;1;0;2;2;3;5;5;4;1;0;0;0
78642;Verneuil-sur-Seine;78;Île-de-France;FF de Tennis;112;363;475;1;27;20;8;3;0;5;10;10;14;6;3;3;0;1;0;1;0;8;55;100;39;14;4;6;20;23;29;29;14;4;6;7;5;0;0
78642;Verneuil-sur-Seine;78;Île-de-France;FF de Tennis de Table;5;59;64;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;9;18;3;4;2;2;1;4;1;5;2;4;1;2;1;0;0
78643;Vernouillet;78;Île-de-France;FF de Tennis;80;240;320;1;21;16;9;1;0;3;4;10;5;5;4;0;1;0;0;0;0;10;52;58;28;6;4;4;4;13;23;11;18;6;1;1;1;0;0
78643;Vernouillet;78;Île-de-France;FF de Tennis de Table;2;34;36;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;1;1;2;0;0;1;1;4;1;1;2;1;0;0;0
78643;Vernouillet;78;Île-de-France;FF de Tennis;2;5;7;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
78644;La Verrière;78;Île-de-France;FF de Tennis;3;18;21;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0;1;1;0;1;1;3;1;1;1;0;0;0;0
78644;La Verrière;78;Île-de-France;FF de Tennis de Table;2;7;9;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
78644;La Verrière;78;Île-de-France;FF de Tennis;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
78644;La Verrière;78;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78646;Versailles;78;Île-de-France;FF de Tennis;863;2059;2922;15;180;244;113;27;14;25;42;56;45;44;17;18;7;11;4;1;0;22;426;594;247;61;54;67;92;115;125;102;67;31;16;23;11;6;0
78646;Versailles;78;Île-de-France;FF de Tennis de Table;29;160;189;0;8;8;5;1;0;1;0;2;1;1;1;0;0;1;0;0;0;0;21;71;10;4;5;5;7;7;9;8;5;6;2;0;0;0;0
78647;Vert;78;Île-de-France;FF de Tennis;5;8;13;0;2;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;1;1;1;0;0;0;0;0;0;0;0
78650;Le Vésinet;78;Île-de-France;FF de Tennis;393;942;1335;17;94;96;46;8;5;1;13;24;38;21;12;8;5;1;3;1;0;25;206;248;95;13;15;11;26;66;75;61;45;21;10;12;9;4;0
78650;Le Vésinet;78;Île-de-France;FF de Tennis de Table;3;29;32;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;8;2;1;0;1;1;2;0;3;3;2;4;0;0;1;0
78653;Vicq;78;Île-de-France;FF de Tennis;5;11;16;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0
78655;Vieille-Église-en-Yvelines;78;Île-de-France;FF de Tennis;3;15;18;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;1;1;0;3;0;1;1;0;1;0;0;0;0
78668;La Villeneuve-en-Chevrie;78;Île-de-France;FF de Tennis;2;8;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
78672;Villennes-sur-Seine;78;Île-de-France;FF de Tennis;100;266;366;5;14;17;11;7;0;2;9;7;10;11;6;0;1;0;0;0;0;10;51;61;37;4;7;4;9;11;21;24;13;7;1;2;2;2;0
78672;Villennes-sur-Seine;78;Île-de-France;FF de Tennis de Table;3;8;11;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0
78674;Villepreux;78;Île-de-France;FF de Tennis;116;313;429;9;28;25;5;3;6;2;6;8;8;5;5;2;2;2;0;0;0;7;84;62;21;6;9;12;12;26;24;18;13;7;5;3;2;2;0
78674;Villepreux;78;Île-de-France;FF de Tennis de Table;11;51;62;1;1;4;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;19;3;1;1;2;2;2;3;4;2;0;0;0;1;0;0
78677;Villette;78;Île-de-France;FF de Tennis;3;11;14;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;1;0;2;0;0;3;1;1;0;0;0;0;0
78681;Villiers-le-Mahieu;78;Île-de-France;FF de Tennis;7;14;21;0;3;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;4;1;0;1;0;1;2;1;1;0;0;0;0;0;0;0
78681;Villiers-le-Mahieu;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
78683;Villiers-Saint-Frédéric;78;Île-de-France;FF de Tennis;27;99;126;2;9;4;0;0;0;2;2;4;2;0;0;0;0;2;0;0;0;0;17;33;7;1;1;5;8;6;4;8;3;1;4;0;1;0;0
78683;Villiers-Saint-Frédéric;78;Île-de-France;FF de Tennis de Table;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;2;1;0;0;0;0
